threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4,,
0.9,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.91,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.92,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.93,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.94,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.95,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.96,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.97,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.98,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.99,0.33,0,,75,0.506666667,0,,312,0.237179487,,
0.51,0.4,20,0.5,24,0.625,10,0.8,333,0.237237237,,
0.44,0.47,17,0.470588235,4,0.75,50,0.52,316,0.237341772,,
0.44,0.48,17,0.470588235,4,0.75,50,0.52,316,0.237341772,,
0.49,0.42,22,0.454545455,12,0.75,16,0.8125,337,0.237388724,,
0.49,0.1,36,0.583333333,248,0.262096774,2,1,101,0.237623762,,
0.58,0.37,8,0.875,48,0.5,3,1,328,0.237804878,,
0.59,0.37,8,0.875,48,0.5,3,1,328,0.237804878,,
0.57,0.37,9,0.777777778,47,0.510638298,3,1,328,0.237804878,,
0.55,0.37,12,0.666666667,44,0.522727273,3,1,328,0.237804878,,
0.56,0.37,11,0.636363636,45,0.533333333,3,1,328,0.237804878,,
0.54,0.37,13,0.615384615,43,0.534883721,3,1,328,0.237804878,,
0.43,0.49,15,0.466666667,3,0.666666667,58,0.5,311,0.237942122,,
0.6,0.38,6,1,47,0.531914894,2,1,332,0.237951807,,
0.61,0.38,6,1,47,0.531914894,2,1,332,0.237951807,,
0.62,0.38,5,1,48,0.541666667,2,1,332,0.237951807,,
0.53,0.39,18,0.555555556,32,0.59375,5,0.8,332,0.237951807,,
0.6,0.11,7,1,274,0.288321168,1,1,105,0.238095238,,
0.61,0.11,7,1,274,0.288321168,1,1,105,0.238095238,,
0.62,0.11,6,1,275,0.290909091,1,1,105,0.238095238,,
0.63,0.11,5,1,276,0.293478261,1,1,105,0.238095238,,
0.64,0.11,4,1,277,0.296028881,1,1,105,0.238095238,,
0.65,0.11,4,1,277,0.296028881,1,1,105,0.238095238,,
0.66,0.11,3,1,278,0.298561151,1,1,105,0.238095238,,
0.67,0.11,3,1,278,0.298561151,1,1,105,0.238095238,,
0.68,0.11,1,1,280,0.303571429,1,1,105,0.238095238,,
0.58,0.11,10,0.9,271,0.284132841,1,1,105,0.238095238,,
0.59,0.11,10,0.9,271,0.284132841,1,1,105,0.238095238,,
0.57,0.11,11,0.818181818,270,0.285185185,1,1,105,0.238095238,,
0.55,0.11,14,0.714285714,267,0.284644195,1,1,105,0.238095238,,
0.56,0.11,13,0.692307692,268,0.287313433,1,1,105,0.238095238,,
0.54,0.11,15,0.666666667,266,0.285714286,1,1,105,0.238095238,,
0.52,0.11,27,0.62962963,254,0.271653543,1,1,105,0.238095238,,
0.5,0.11,35,0.6,246,0.264227642,1,1,105,0.238095238,,
0.53,0.11,22,0.590909091,259,0.281853282,1,1,105,0.238095238,,
0.51,0.11,29,0.586206897,252,0.273809524,1,1,105,0.238095238,,
0.48,0.45,15,0.4,8,0.875,28,0.678571429,336,0.238095238,,
0.48,0.46,15,0.4,8,0.875,28,0.678571429,336,0.238095238,,
0.63,0.35,5,1,62,0.483870968,1,1,319,0.238244514,,
0.64,0.35,4,1,63,0.492063492,1,1,319,0.238244514,,
0.65,0.35,4,1,63,0.492063492,1,1,319,0.238244514,,
0.66,0.35,3,1,64,0.5,1,1,319,0.238244514,,
0.67,0.35,3,1,64,0.5,1,1,319,0.238244514,,
0.68,0.35,1,1,66,0.515151515,1,1,319,0.238244514,,
0.4,0.65,3,1,0,,86,0.441860465,298,0.238255034,,
0.4,0.66,3,1,0,,86,0.441860465,298,0.238255034,,
0.4,0.67,3,1,0,,86,0.441860465,298,0.238255034,,
0.4,0.68,1,1,0,,88,0.454545455,298,0.238255034,,
0.4,0.69,1,1,0,,88,0.454545455,298,0.238255034,,
0.4,0.7,1,1,0,,88,0.454545455,298,0.238255034,,
0.4,0.61,4,0.75,0,,85,0.447058824,298,0.238255034,,
0.4,0.62,4,0.75,0,,85,0.447058824,298,0.238255034,,
0.4,0.63,4,0.75,0,,85,0.447058824,298,0.238255034,,
0.4,0.64,4,0.75,0,,85,0.447058824,298,0.238255034,,
0.4,0.52,10,0.6,0,,79,0.443037975,298,0.238255034,,
0.4,0.56,5,0.6,0,,84,0.452380952,298,0.238255034,,
0.4,0.57,5,0.6,0,,84,0.452380952,298,0.238255034,,
0.4,0.58,5,0.6,0,,84,0.452380952,298,0.238255034,,
0.4,0.59,5,0.6,0,,84,0.452380952,298,0.238255034,,
0.4,0.6,5,0.6,0,,84,0.452380952,298,0.238255034,,
0.4,0.53,9,0.555555556,0,,80,0.45,298,0.238255034,,
0.4,0.51,11,0.545454545,0,,78,0.448717949,298,0.238255034,,
0.4,0.54,8,0.5,0,,81,0.456790123,298,0.238255034,,
0.4,0.55,8,0.5,0,,81,0.456790123,298,0.238255034,,
0.4,0.71,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.72,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.73,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.74,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.75,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.76,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.77,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.78,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.79,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.8,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.81,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.82,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.83,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.84,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.85,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.86,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.87,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.88,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.89,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.9,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.91,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.92,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.93,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.94,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.95,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.96,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.97,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.98,0,,0,,89,0.460674157,298,0.238255034,,
0.4,0.99,0,,0,,89,0.460674157,298,0.238255034,,
0.49,0.43,21,0.428571429,10,0.8,17,0.823529412,339,0.238938053,,
0.49,0.44,17,0.352941176,10,0.8,21,0.80952381,339,0.238938053,,
0.44,0.5,14,0.5,2,1,53,0.509433962,318,0.238993711,,
0.45,0.47,17,0.470588235,4,0.75,44,0.545454545,322,0.239130435,,
0.45,0.48,17,0.470588235,4,0.75,44,0.545454545,322,0.239130435,,
0.58,0.39,8,0.875,42,0.523809524,3,1,334,0.239520958,,
0.59,0.39,8,0.875,42,0.523809524,3,1,334,0.239520958,,
0.57,0.39,9,0.777777778,41,0.536585366,3,1,334,0.239520958,,
0.55,0.39,12,0.666666667,38,0.552631579,3,1,334,0.239520958,,
0.56,0.39,11,0.636363636,39,0.564102564,3,1,334,0.239520958,,
0.54,0.39,13,0.615384615,37,0.567567568,3,1,334,0.239520958,,
0.47,0.47,16,0.4375,5,0.8,32,0.65625,334,0.239520958,,
0.47,0.48,16,0.4375,5,0.8,32,0.65625,334,0.239520958,,
0.5,0.42,21,0.476190476,13,0.692307692,15,0.8,338,0.23964497,,
0.44,0.49,15,0.466666667,3,0.666666667,52,0.519230769,317,0.239747634,,
0.6,0.37,6,1,50,0.5,2,1,329,0.240121581,,
0.61,0.37,6,1,50,0.5,2,1,329,0.240121581,,
0.62,0.37,5,1,51,0.509803922,2,1,329,0.240121581,,
0.63,0.38,5,1,48,0.541666667,1,1,333,0.24024024,,
0.64,0.38,4,1,49,0.551020408,1,1,333,0.24024024,,
0.65,0.38,4,1,49,0.551020408,1,1,333,0.24024024,,
0.66,0.38,3,1,50,0.56,1,1,333,0.24024024,,
0.67,0.38,3,1,50,0.56,1,1,333,0.24024024,,
0.68,0.38,1,1,52,0.576923077,1,1,333,0.24024024,,
0.49,0.45,15,0.4,8,0.875,23,0.739130435,341,0.240469208,,
0.49,0.46,15,0.4,8,0.875,23,0.739130435,341,0.240469208,,
0.69,0.35,1,1,66,0.515151515,0,,320,0.240625,,
0.7,0.35,1,1,66,0.515151515,0,,320,0.240625,,
0.71,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.72,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.73,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.74,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.75,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.76,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.77,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.78,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.79,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.8,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.81,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.82,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.83,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.84,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.85,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.86,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.87,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.88,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.89,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.9,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.91,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.92,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.93,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.94,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.95,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.96,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.97,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.98,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.99,0.35,0,,67,0.52238806,0,,320,0.240625,,
0.45,0.5,14,0.5,2,1,47,0.531914894,324,0.240740741,,
0.42,0.65,3,1,0,,77,0.454545455,307,0.241042345,,
0.42,0.66,3,1,0,,77,0.454545455,307,0.241042345,,
0.42,0.67,3,1,0,,77,0.454545455,307,0.241042345,,
0.42,0.68,1,1,0,,79,0.46835443,307,0.241042345,,
0.42,0.69,1,1,0,,79,0.46835443,307,0.241042345,,
0.42,0.7,1,1,0,,79,0.46835443,307,0.241042345,,
0.42,0.61,4,0.75,0,,76,0.460526316,307,0.241042345,,
0.42,0.62,4,0.75,0,,76,0.460526316,307,0.241042345,,
0.42,0.63,4,0.75,0,,76,0.460526316,307,0.241042345,,
0.42,0.64,4,0.75,0,,76,0.460526316,307,0.241042345,,
0.42,0.52,10,0.6,0,,70,0.457142857,307,0.241042345,,
0.42,0.56,5,0.6,0,,75,0.466666667,307,0.241042345,,
0.42,0.57,5,0.6,0,,75,0.466666667,307,0.241042345,,
0.42,0.58,5,0.6,0,,75,0.466666667,307,0.241042345,,
0.42,0.59,5,0.6,0,,75,0.466666667,307,0.241042345,,
0.42,0.6,5,0.6,0,,75,0.466666667,307,0.241042345,,
0.42,0.53,9,0.555555556,0,,71,0.464788732,307,0.241042345,,
0.42,0.51,11,0.545454545,0,,69,0.463768116,307,0.241042345,,
0.42,0.54,8,0.5,0,,72,0.472222222,307,0.241042345,,
0.42,0.55,8,0.5,0,,72,0.472222222,307,0.241042345,,
0.42,0.71,0,,0,,80,0.475,307,0.241042345,,
0.42,0.72,0,,0,,80,0.475,307,0.241042345,,
0.42,0.73,0,,0,,80,0.475,307,0.241042345,,
0.42,0.74,0,,0,,80,0.475,307,0.241042345,,
0.42,0.75,0,,0,,80,0.475,307,0.241042345,,
0.42,0.76,0,,0,,80,0.475,307,0.241042345,,
0.42,0.77,0,,0,,80,0.475,307,0.241042345,,
0.42,0.78,0,,0,,80,0.475,307,0.241042345,,
0.42,0.79,0,,0,,80,0.475,307,0.241042345,,
0.42,0.8,0,,0,,80,0.475,307,0.241042345,,
0.42,0.81,0,,0,,80,0.475,307,0.241042345,,
0.42,0.82,0,,0,,80,0.475,307,0.241042345,,
0.42,0.83,0,,0,,80,0.475,307,0.241042345,,
0.42,0.84,0,,0,,80,0.475,307,0.241042345,,
0.42,0.85,0,,0,,80,0.475,307,0.241042345,,
0.42,0.86,0,,0,,80,0.475,307,0.241042345,,
0.42,0.87,0,,0,,80,0.475,307,0.241042345,,
0.42,0.88,0,,0,,80,0.475,307,0.241042345,,
0.42,0.89,0,,0,,80,0.475,307,0.241042345,,
0.42,0.9,0,,0,,80,0.475,307,0.241042345,,
0.42,0.91,0,,0,,80,0.475,307,0.241042345,,
0.42,0.92,0,,0,,80,0.475,307,0.241042345,,
0.42,0.93,0,,0,,80,0.475,307,0.241042345,,
0.42,0.94,0,,0,,80,0.475,307,0.241042345,,
0.42,0.95,0,,0,,80,0.475,307,0.241042345,,
0.42,0.96,0,,0,,80,0.475,307,0.241042345,,
0.42,0.97,0,,0,,80,0.475,307,0.241042345,,
0.42,0.98,0,,0,,80,0.475,307,0.241042345,,
0.42,0.99,0,,0,,80,0.475,307,0.241042345,,
0.47,0.5,13,0.461538462,3,1,35,0.628571429,336,0.241071429,,
0.5,0.43,20,0.45,11,0.727272727,16,0.8125,340,0.241176471,,
0.5,0.44,16,0.375,11,0.727272727,20,0.8,340,0.241176471,,
0.45,0.49,15,0.466666667,3,0.666666667,46,0.543478261,323,0.241486068,,
0.46,0.47,16,0.4375,5,0.8,35,0.6,331,0.241691843,,
0.46,0.48,16,0.4375,5,0.8,35,0.6,331,0.241691843,,
0.41,0.1,71,0.521126761,213,0.230046948,12,0.333333333,91,0.241758242,,
0.42,0.1,68,0.5,216,0.240740741,12,0.333333333,91,0.241758242,,
0.6,0.39,6,1,44,0.522727273,2,1,335,0.241791045,,
0.61,0.39,6,1,44,0.522727273,2,1,335,0.241791045,,
0.62,0.39,5,1,45,0.533333333,2,1,335,0.241791045,,
0.47,0.49,14,0.428571429,4,0.75,34,0.647058824,335,0.241791045,,
0.43,0.65,3,1,0,,70,0.471428571,314,0.242038217,,
0.43,0.66,3,1,0,,70,0.471428571,314,0.242038217,,
0.43,0.67,3,1,0,,70,0.471428571,314,0.242038217,,
0.43,0.68,1,1,0,,72,0.486111111,314,0.242038217,,
0.43,0.69,1,1,0,,72,0.486111111,314,0.242038217,,
0.43,0.7,1,1,0,,72,0.486111111,314,0.242038217,,
0.43,0.61,4,0.75,0,,69,0.47826087,314,0.242038217,,
0.43,0.62,4,0.75,0,,69,0.47826087,314,0.242038217,,
0.43,0.63,4,0.75,0,,69,0.47826087,314,0.242038217,,
0.43,0.64,4,0.75,0,,69,0.47826087,314,0.242038217,,
0.43,0.52,10,0.6,0,,63,0.476190476,314,0.242038217,,
0.43,0.56,5,0.6,0,,68,0.485294118,314,0.242038217,,
0.43,0.57,5,0.6,0,,68,0.485294118,314,0.242038217,,
0.43,0.58,5,0.6,0,,68,0.485294118,314,0.242038217,,
0.43,0.59,5,0.6,0,,68,0.485294118,314,0.242038217,,
0.43,0.6,5,0.6,0,,68,0.485294118,314,0.242038217,,
0.43,0.53,9,0.555555556,0,,64,0.484375,314,0.242038217,,
0.43,0.51,11,0.545454545,0,,62,0.483870968,314,0.242038217,,
0.43,0.54,8,0.5,0,,65,0.492307692,314,0.242038217,,
0.43,0.55,8,0.5,0,,65,0.492307692,314,0.242038217,,
0.43,0.71,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.72,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.73,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.74,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.75,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.76,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.77,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.78,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.79,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.8,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.81,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.82,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.83,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.84,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.85,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.86,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.87,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.88,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.89,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.9,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.91,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.92,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.93,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.94,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.95,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.96,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.97,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.98,0,,0,,73,0.493150685,314,0.242038217,,
0.43,0.99,0,,0,,73,0.493150685,314,0.242038217,,
0.44,0.1,59,0.525423729,225,0.244444444,8,0.375,95,0.242105263,,
0.63,0.37,5,1,51,0.509803922,1,1,330,0.242424242,,
0.64,0.37,4,1,52,0.519230769,1,1,330,0.242424242,,
0.65,0.37,4,1,52,0.519230769,1,1,330,0.242424242,,
0.66,0.37,3,1,53,0.528301887,1,1,330,0.242424242,,
0.67,0.37,3,1,53,0.528301887,1,1,330,0.242424242,,
0.68,0.37,1,1,55,0.545454545,1,1,330,0.242424242,,
0.48,0.1,39,0.58974359,245,0.257142857,4,0.5,99,0.242424242,,
0.69,0.38,1,1,52,0.576923077,0,,334,0.24251497,,
0.7,0.38,1,1,52,0.576923077,0,,334,0.24251497,,
0.71,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.72,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.73,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.74,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.75,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.76,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.77,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.78,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.79,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.8,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.81,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.82,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.83,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.84,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.85,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.86,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.87,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.88,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.89,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.9,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.91,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.92,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.93,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.94,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.95,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.96,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.97,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.98,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.99,0.38,0,,53,0.58490566,0,,334,0.24251497,,
0.52,0.41,19,0.526315789,21,0.571428571,9,0.888888889,338,0.24260355,,
0.48,0.47,15,0.4,6,0.833333333,28,0.678571429,338,0.24260355,,
0.48,0.48,15,0.4,6,0.833333333,28,0.678571429,338,0.24260355,,
0.5,0.45,14,0.428571429,9,0.777777778,22,0.727272727,342,0.242690058,,
0.5,0.46,14,0.428571429,9,0.777777778,22,0.727272727,342,0.242690058,,
0.46,0.5,13,0.461538462,3,1,38,0.578947368,333,0.243243243,,
0.53,0.4,17,0.529411765,27,0.592592593,6,0.833333333,337,0.243323442,,
0.51,0.41,20,0.5,20,0.6,10,0.8,337,0.243323442,,
0.44,0.65,3,1,0,,64,0.484375,320,0.24375,,
0.44,0.66,3,1,0,,64,0.484375,320,0.24375,,
0.44,0.67,3,1,0,,64,0.484375,320,0.24375,,
0.44,0.68,1,1,0,,66,0.5,320,0.24375,,
0.44,0.69,1,1,0,,66,0.5,320,0.24375,,
0.44,0.7,1,1,0,,66,0.5,320,0.24375,,
0.44,0.61,4,0.75,0,,63,0.492063492,320,0.24375,,
0.44,0.62,4,0.75,0,,63,0.492063492,320,0.24375,,
0.44,0.63,4,0.75,0,,63,0.492063492,320,0.24375,,
0.44,0.64,4,0.75,0,,63,0.492063492,320,0.24375,,
0.44,0.52,10,0.6,0,,57,0.49122807,320,0.24375,,
0.44,0.56,5,0.6,0,,62,0.5,320,0.24375,,
0.44,0.57,5,0.6,0,,62,0.5,320,0.24375,,
0.44,0.58,5,0.6,0,,62,0.5,320,0.24375,,
0.44,0.59,5,0.6,0,,62,0.5,320,0.24375,,
0.44,0.6,5,0.6,0,,62,0.5,320,0.24375,,
0.44,0.53,9,0.555555556,0,,58,0.5,320,0.24375,,
0.44,0.51,11,0.545454545,0,,56,0.5,320,0.24375,,
0.44,0.54,8,0.5,0,,59,0.508474576,320,0.24375,,
0.44,0.55,8,0.5,0,,59,0.508474576,320,0.24375,,
0.44,0.71,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.72,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.73,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.74,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.75,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.76,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.77,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.78,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.79,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.8,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.81,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.82,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.83,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.84,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.85,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.86,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.87,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.88,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.89,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.9,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.91,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.92,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.93,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.94,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.95,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.96,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.97,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.98,0,,0,,67,0.507462687,320,0.24375,,
0.44,0.99,0,,0,,67,0.507462687,320,0.24375,,
0.46,0.49,14,0.428571429,4,0.75,37,0.594594595,332,0.243975904,,
0.63,0.39,5,1,45,0.533333333,1,1,336,0.244047619,,
0.64,0.39,4,1,46,0.543478261,1,1,336,0.244047619,,
0.65,0.39,4,1,46,0.543478261,1,1,336,0.244047619,,
0.66,0.39,3,1,47,0.553191489,1,1,336,0.244047619,,
0.67,0.39,3,1,47,0.553191489,1,1,336,0.244047619,,
0.68,0.39,1,1,49,0.571428571,1,1,336,0.244047619,,
0.48,0.5,12,0.416666667,4,1,31,0.64516129,340,0.244117647,,
0.4,0.1,76,0.486842105,208,0.235576923,13,0.307692308,90,0.244444444,,
0.43,0.1,64,0.515625,220,0.240909091,9,0.333333333,94,0.244680851,,
0.69,0.37,1,1,55,0.545454545,0,,331,0.244712991,,
0.7,0.37,1,1,55,0.545454545,0,,331,0.244712991,,
0.71,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.72,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.73,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.74,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.75,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.76,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.77,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.78,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.79,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.8,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.81,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.82,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.83,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.84,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.85,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.86,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.87,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.88,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.89,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.9,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.91,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.92,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.93,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.94,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.95,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.96,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.97,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.98,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.99,0.37,0,,56,0.553571429,0,,331,0.244712991,,
0.48,0.49,13,0.384615385,5,0.8,30,0.666666667,339,0.244837758,,
0.49,0.47,15,0.4,6,0.833333333,23,0.739130435,343,0.244897959,,
0.49,0.48,15,0.4,6,0.833333333,23,0.739130435,343,0.244897959,,
0.6,0.1,7,1,277,0.285198556,1,1,102,0.245098039,,
0.61,0.1,7,1,277,0.285198556,1,1,102,0.245098039,,
0.62,0.1,6,1,278,0.287769784,1,1,102,0.245098039,,
0.63,0.1,5,1,279,0.290322581,1,1,102,0.245098039,,
0.64,0.1,4,1,280,0.292857143,1,1,102,0.245098039,,
0.65,0.1,4,1,280,0.292857143,1,1,102,0.245098039,,
0.66,0.1,3,1,281,0.295373665,1,1,102,0.245098039,,
